fuente,categoria,nombre,imagen_url,mean_R,mean_G,mean_B,mean_L,mean_a,mean_b,contrast_L
OpenFoodFacts,Bebidas,Ghayt,https://images.openfoodfacts.org/images/products/611/112/800/1115/front_en.12.400.jpg,131.6355,140.0179,136.3354,57.349,-1.9393,1.2261,17.4026
OpenFoodFacts,Bebidas,PET 1.25L FUZE TEA PECHE,https://images.openfoodfacts.org/images/products/544/900/023/2250/front_en.223.400.jpg,117.7196,99.2998,71.8772,42.635,4.1971,17.9322,22.9844
OpenFoodFacts,Bebidas,العين,https://images.openfoodfacts.org/images/products/611/127/180/0023/front_fr.4.400.jpg,58.116,62.8692,67.1903,25.5211,-0.5324,-3.0504,22.1061
OpenFoodFacts,Bebidas,Grand Arôme 32% de Cacao,https://images.openfoodfacts.org/images/products/366/434/630/6003/front_fr.158.400.jpg,122.7769,73.7011,50.908,37.8368,19.6254,22.9173,19.6339
OpenFoodFacts,Bebidas,BLE 70CL ORANGE CITRON PULCO,https://images.openfoodfacts.org/images/products/312/448/018/5266/front_fr.143.400.jpg,129.0687,106.6583,58.3938,45.5933,4.0193,28.2559,22.4296
OpenFoodFacts,Bebidas,Danup fraise,https://images.openfoodfacts.org/images/products/611/103/200/4448/front_ar.63.400.jpg,85.2836,61.2564,67.1832,27.6259,11.2473,1.3609,31.1309
OpenFoodFacts,Bebidas,HEPAR,https://images.openfoodfacts.org/images/products/844/529/106/1132/front_fr.3.400.jpg,126.0192,135.3852,131.5729,55.4444,-1.232,1.5387,21.2136
OpenFoodFacts,Bebidas,Aquafina,https://images.openfoodfacts.org/images/products/611/125/242/1971/front_fr.3.400.jpg,95.5314,95.9944,110.721,40.218,5.5863,-8.4378,26.9098
OpenFoodFacts,Bebidas,Orangensaft,https://images.openfoodfacts.org/images/products/350/211/000/9449/front_en.151.400.jpg,182.113,159.5689,131.7363,67.5696,6.6761,18.3748,15.4285
OpenFoodFacts,Bebidas,Sidi Harazem,https://images.openfoodfacts.org/images/products/611/112/800/0026/front_fr.21.400.jpg,116.5072,119.1765,122.6626,49.1558,0.1092,-2.2341,22.0455
OpenFoodFacts,Bebidas,PET 2L OASIS TROPICAL,https://images.openfoodfacts.org/images/products/312/448/019/1182/front_en.145.400.jpg,206.9677,175.6949,130.6206,73.8832,7.5287,28.2337,16.1111
OpenFoodFacts,Bebidas,Protein Drink Fraise Framboise,https://images.openfoodfacts.org/images/products/303/349/148/5756/front_fr.252.400.jpg,105.3567,84.8373,86.5135,37.0508,8.3656,3.8361,33.1293
OpenFoodFacts,Bebidas,Poms 2,https://images.openfoodfacts.org/images/products/544/900/003/6957/front_ar.29.400.jpg,77.4651,89.135,68.5589,35.8193,-6.5526,9.8945,23.1646
OpenFoodFacts,Bebidas,Nesquik,https://images.openfoodfacts.org/images/products/761/303/949/0266/front_en.146.400.jpg,180.2708,150.0836,114.2488,64.2868,11.8172,20.5647,24.2419
OpenFoodFacts,Bebidas,Schweppes Agrum',https://images.openfoodfacts.org/images/products/541/022/130/5085/front_en.128.400.jpg,172.5344,90.5088,67.6826,48.4521,30.7345,29.138,16.5305
OpenFoodFacts,Bebidas,asiri fraise,https://images.openfoodfacts.org/images/products/611/103/200/2963/front_fr.68.400.jpg,120.4431,115.6607,127.4442,49.2692,5.9897,-5.0172,19.7304
OpenFoodFacts,Bebidas,Nescafe classic,https://images.openfoodfacts.org/images/products/611/101/890/3185/front_ar.19.400.jpg,124.7689,86.4143,83.7287,40.6637,15.8353,9.8365,26.0207
OpenFoodFacts,Bebidas,Sidi Ali Kids,https://images.openfoodfacts.org/images/products/611/103/500/2359/front_fr.8.400.jpg,162.375,100.6178,91.9464,49.605,24.0222,16.9801,14.662
OpenFoodFacts,Bebidas,Succo di limone,https://images.openfoodfacts.org/images/products/000/002/001/9907/front_en.187.400.jpg,106.1354,89.3319,60.568,38.1187,3.7844,16.983,22.0691
OpenFoodFacts,Bebidas,Classic,https://images.openfoodfacts.org/images/products/611/125/047/0254/front_en.6.400.jpg,91.2254,81.2218,68.5506,33.6665,2.1164,8.6296,27.4374
OpenFoodFacts,Bebidas,predator,https://images.openfoodfacts.org/images/products/506/101/396/2506/front_en.3.400.jpg,80.003,74.1957,69.5221,31.0062,2.6169,4.282,24.5613
OpenFoodFacts,Bebidas,Lait de coco,https://images.openfoodfacts.org/images/products/400/235/900/6715/front_fr.71.400.jpg,134.3024,137.9699,129.8122,56.1162,-2.4632,4.7618,26.9491
OpenFoodFacts,Bebidas,Jutos cocktail,https://images.openfoodfacts.org/images/products/611/124/210/6277/front_en.11.400.jpg,117.7944,105.1504,84.2799,45.3035,2.6644,13.9756,14.0924
OpenFoodFacts,Bebidas,TSR GRENADINE 60 CL,https://images.openfoodfacts.org/images/products/309/271/863/7064/front_fr.42.400.jpg,146.7359,127.8947,114.1527,55.5947,5.4603,12.7915,23.635
OpenFoodFacts,Bebidas,Schweppes tonic 1l,https://images.openfoodfacts.org/images/products/544/900/028/0206/front_fr.16.400.jpg,145.4446,124.6551,87.8097,53.1536,4.694,20.9656,18.6109
OpenFoodFacts,Bebidas,Eau Evian - 1L,https://images.openfoodfacts.org/images/products/306/832/008/0000/front_en.98.400.jpg,150.3403,129.7997,109.2438,54.7724,4.9579,14.08,22.4695
OpenFoodFacts,Bebidas,Simon life,https://images.openfoodfacts.org/images/products/841/026/164/3014/front_es.27.400.jpg,210.9907,170.0833,118.2135,73.2667,12.3825,32.3233,21.8369
OpenFoodFacts,Bebidas,Perrier,https://images.openfoodfacts.org/images/products/761/303/583/3272/front_en.149.400.jpg,149.2659,175.4303,137.5945,67.992,-16.0655,17.2133,27.3126
OpenFoodFacts,Bebidas,COURMAYEUR Eau Minérale Naturelle 1.50 L,https://images.openfoodfacts.org/images/products/802/488/450/0403/front_fr.171.400.jpg,219.2348,212.2733,221.5548,85.6329,4.3123,-3.7397,16.315
OpenFoodFacts,Bebidas,Kéfir Doux Nature,https://images.openfoodfacts.org/images/products/303/349/199/3138/front_fr.30.400.jpg,173.4089,194.5372,168.8537,75.9506,-11.9502,11.5021,25.5388
OpenFoodFacts,Bebidas,Ovomaltine Céréal Energy,https://images.openfoodfacts.org/images/products/761/210/091/4199/front_fr.59.400.jpg,145.7392,95.3278,84.8766,46.6053,20.8938,16.1963,20.2796
OpenFoodFacts,Bebidas,Pur jus de citron,https://images.openfoodfacts.org/images/products/345/630/000/2508/front_en.117.400.jpg,140.2638,148.1258,90.8337,59.1468,-10.1343,26.1749,21.2459
OpenFoodFacts,Bebidas,Coco Sans Sucres,https://images.openfoodfacts.org/images/products/541/118/812/8311/front_en.200.400.jpg,136.5753,124.3631,121.7785,52.2525,4.8108,3.7387,25.814
OpenFoodFacts,Bebidas,Red Bull,https://images.openfoodfacts.org/images/products/900/249/010/0070/front_en.245.400.jpg,107.7989,109.8154,158.093,48.3739,17.3105,-24.4674,31.415
OpenFoodFacts,Bebidas,Eau Minérale Naturelle Pétillante,https://images.openfoodfacts.org/images/products/346/857/011/6601/front_fr.204.400.jpg,179.6306,207.5673,226.509,81.5154,-3.3918,-12.7742,22.334
OpenFoodFacts,Bebidas,Lala kheddidja,https://images.openfoodfacts.org/images/products/613/023/400/1147/front_fr.46.400.jpg,162.6668,161.7577,160.4762,66.4416,0.9699,0.926,14.2416
OpenFoodFacts,Bebidas,Jutos,https://images.openfoodfacts.org/images/products/611/124/210/6666/front_fr.29.400.jpg,148.064,132.3397,96.4447,56.3738,4.2948,22.1991,18.343
OpenFoodFacts,Bebidas,Coco sans sucres,https://images.openfoodfacts.org/images/products/322/982/079/7922/front_fr.115.400.jpg,159.359,157.715,150.9039,64.7885,0.5529,4.2758,18.174
OpenFoodFacts,Bebidas,Bebida de almendra 0% azúcares,https://images.openfoodfacts.org/images/products/848/000/023/9266/front_es.119.400.jpg,131.5014,99.9481,93.776,45.7134,12.4461,10.9287,23.2358
OpenFoodFacts,Bebidas,Amande intense,https://images.openfoodfacts.org/images/products/322/982/012/9112/front_fr.222.400.jpg,190.1097,155.9303,121.9077,67.189,10.9359,22.9567,20.2987
OpenFoodFacts,Bebidas,Amande Sans sucres,https://images.openfoodfacts.org/images/products/356/007/101/4094/front_fr.93.400.jpg,178.9376,166.5733,140.3589,68.7373,1.014,15.6265,14.03
OpenFoodFacts,Bebidas,Coca-Cola slim 25cl,https://images.openfoodfacts.org/images/products/544/900/000/8046/front_en.98.400.jpg,135.2583,93.0669,85.7385,43.9049,17.5252,12.088,21.8194
OpenFoodFacts,Bebidas,Eau minérale,https://images.openfoodfacts.org/images/products/611/112/800/0477/front_fr.14.400.jpg,123.4094,127.0245,127.4769,52.3066,0.0214,-0.5442,22.2172
OpenFoodFacts,Bebidas,MONT BLANC Eau Minérale Naturelle 1.50 L,https://images.openfoodfacts.org/images/products/802/488/460/0301/front_fr.95.400.jpg,217.6296,226.75,231.4104,89.3161,-1.9297,-3.4607,15.9695
OpenFoodFacts,Bebidas,Organic Coconut Milk,https://images.openfoodfacts.org/images/products/899/721/261/0412/front_en.55.400.jpg,157.3044,159.2855,159.552,64.9836,0.8206,-0.5631,21.3306
OpenFoodFacts,Bebidas,CONTREX eau minérale naturelle,https://images.openfoodfacts.org/images/products/761/303/586/6386/front_fr.303.400.jpg,203.9745,206.877,233.1835,84.5225,4.5483,-11.5648,16.7763
OpenFoodFacts,Bebidas,Chicorée Café,https://images.openfoodfacts.org/images/products/000/002/092/0210/front_fr.50.400.jpg,102.2718,95.0826,81.1376,39.6846,1.9693,9.0488,27.9115
OpenFoodFacts,Bebidas,PET 1.25L C.COLA ZERO,https://images.openfoodfacts.org/images/products/500/011/261/1762/front_fr.128.400.jpg,95.7429,66.9705,58.2044,31.2923,9.7551,11.9241,27.2472
OpenFoodFacts,Bebidas,Kéfir,https://images.openfoodfacts.org/images/products/315/525/302/0644/front_fr.15.400.jpg,153.3478,150.8278,142.5221,62.1035,-0.2574,4.9727,15.6804
OpenFoodFacts,Bebidas,Sting Energy,https://images.openfoodfacts.org/images/products/890/208/000/0227/front_en.81.400.jpg,138.6154,104.7617,96.801,48.1896,12.8225,12.4514,21.2174
OpenFoodFacts,Bebidas,Boisson avoine naturel,https://images.openfoodfacts.org/images/products/801/942/800/0105/front_en.8.400.jpg,172.6376,159.9828,143.532,66.2353,2.7879,10.4268,19.6898
OpenFoodFacts,Bebidas,Lait Amande calcium,https://images.openfoodfacts.org/images/products/356/470/711/7203/front_en.83.400.jpg,161.7158,160.634,149.9286,64.4893,-0.7954,5.7914,31.5039
OpenFoodFacts,Bebidas,PET 1.75L COCA COLA® ZÈRO,https://images.openfoodfacts.org/images/products/500/011/261/1878/front_fr.174.400.jpg,94.3354,60.2734,54.3292,29.4859,11.9344,11.7545,27.7497
OpenFoodFacts,Bebidas,Lait de coco,https://images.openfoodfacts.org/images/products/885/813/500/2879/front_fr.34.400.jpg,100.6399,118.1336,105.5749,48.1006,-4.0425,6.3318,24.169
OpenFoodFacts,Agua,Eau minérale gazeuse,https://images.openfoodfacts.org/images/products/366/432/001/1510/front_fr.338.400.jpg,140.381,146.2497,156.7433,59.9337,0.5615,-6.4063,19.419
OpenFoodFacts,Agua,San Pellegrino,https://images.openfoodfacts.org/images/products/800/227/011/6544/front_fr.164.400.jpg,90.0273,106.1937,82.2519,42.6011,-9.822,12.145,22.0509
OpenFoodFacts,Agua,Ain Saiss,https://images.openfoodfacts.org/images/products/611/112/800/0217/front_fr.30.400.jpg,125.664,125.7605,122.6806,51.8257,-0.1712,1.4987,21.3507
OpenFoodFacts,Agua,Infusion touche d'Hibiscus,https://images.openfoodfacts.org/images/products/305/764/050/8813/front_fr.92.400.jpg,150.4924,120.1528,115.8311,53.617,13.0012,9.2324,22.8523
OpenFoodFacts,Agua,Eau de source de montagne d'auvergne,https://images.openfoodfacts.org/images/products/327/019/011/3508/front_en.182.400.jpg,131.5001,143.2814,134.8647,57.447,-6.0235,3.3583,24.5842
OpenFoodFacts,Agua,Guedila,https://images.openfoodfacts.org/images/products/613/075/800/0022/front_en.5.400.jpg,133.4264,124.6747,134.7215,53.6794,6.6846,-3.0064,17.0537
OpenFoodFacts,Agua,Ain soltane 50cl,https://images.openfoodfacts.org/images/products/611/124/836/0123/front_fr.4.400.jpg,204.4098,81.9682,37.6261,52.0097,44.7596,49.3111,13.8873
OpenFoodFacts,Agua,PERRIER eau minérale naturelle gazeuse,https://images.openfoodfacts.org/images/products/761/303/457/9102/front_fr.286.400.jpg,110.573,141.2432,105.8406,54.7668,-17.6879,15.3769,23.9314
OpenFoodFacts,Agua,Lemon,https://images.openfoodfacts.org/images/products/000/005/011/2784/front_en.145.400.jpg,110.5416,116.421,144.2227,49.4974,6.9763,-15.6204,16.416
OpenFoodFacts,Agua,Eau de table purifiée,https://images.openfoodfacts.org/images/products/611/124/836/0291/front_fr.3.400.jpg,104.909,111.3033,124.8927,46.0341,2.7207,-8.7106,24.3691
OpenFoodFacts,Agua,Wattwiller,https://images.openfoodfacts.org/images/products/344/878/110/0002/front_fr.69.400.jpg,192.1473,191.3879,189.2475,77.4237,0.0529,1.1402,8.5558
OpenFoodFacts,Agua,Eau de source de montagne Laqueuille,https://images.openfoodfacts.org/images/products/356/470/037/1107/front_fr.122.400.jpg,232.0078,234.9843,237.839,92.9057,0.0553,-1.4994,11.664
OpenFoodFacts,Agua,SAINT ANTONIN Eau Minérale Naturelle Naturelle 1 L,https://images.openfoodfacts.org/images/products/376/002/125/1184/front_fr.3.400.jpg,130.1463,120.4603,106.8334,50.9114,4.3899,10.0092,21.8426
OpenFoodFacts,Agua,Eau mineral 33cl aman,https://images.openfoodfacts.org/images/products/611/124/836/0376/front_fr.7.400.jpg,122.1388,122.2933,117.441,50.6826,0.8084,2.9103,21.8895
OpenFoodFacts,Agua,ST YORRE Eau Minérale Naturelle Naturellement Gazeuse 1.15 L,https://images.openfoodfacts.org/images/products/310/088/104/0809/front_fr.65.400.jpg,152.1342,208.2704,208.8298,80.2227,-15.1582,-5.2891,17.3696
OpenFoodFacts,Agua,Pétillante saveur Citron,https://images.openfoodfacts.org/images/products/000/002/065/6935/front_fr.93.400.jpg,131.916,123.7563,53.8604,51.0873,-4.9464,37.1265,18.1434
OpenFoodFacts,Agua,Thums up,https://images.openfoodfacts.org/images/products/890/176/404/2911/front_en.41.400.jpg,224.8351,215.1375,216.362,86.5436,5.3468,2.1531,27.382
OpenFoodFacts,Agua,Eau de source,https://images.openfoodfacts.org/images/products/000/002/002/2952/front_en.196.400.jpg,87.5588,73.0608,66.472,32.0936,5.6745,6.4502,12.3658
OpenFoodFacts,Agua,Eau minérale naturelle gazeuse 50cl PET,https://images.openfoodfacts.org/images/products/800/227/001/5328/front_fr.226.400.jpg,179.5119,205.9483,184.9562,80.0919,-12.2536,7.8524,19.647
OpenFoodFacts,Agua,Eau minérale Ifri,https://images.openfoodfacts.org/images/products/613/009/301/0045/front_fr.28.400.jpg,147.7208,145.7458,145.2498,60.0192,1.7587,0.3955,21.6967
OpenFoodFacts,Agua,"CRISTALINE Eau de Source Pétillante 0,5L",https://images.openfoodfacts.org/images/products/325/438/101/6922/front_fr.123.400.jpg,191.1709,208.758,203.3382,82.4792,-6.2034,1.5277,15.736
OpenFoodFacts,Agua,VICHY CELESTINS Eau Minérale Naturelle Gazeuse 1.15L,https://images.openfoodfacts.org/images/products/310/802/106/5507/front_fr.23.400.jpg,200.6219,216.6724,234.4016,85.7748,-0.8877,-10.5849,15.3607
OpenFoodFacts,Agua,Limonata,https://images.openfoodfacts.org/images/products/800/227/093/6777/front_fr.36.400.jpg,158.8094,149.19,95.9864,60.3707,-0.329,23.8172,30.9608
OpenFoodFacts,Agua,CRISTALINE Eau De Source 1L,https://images.openfoodfacts.org/images/products/325/438/102/5887/front_fr.115.400.jpg,204.091,207.3728,220.3758,82.9348,2.06,-7.1702,19.6953
OpenFoodFacts,Agua,Aqua sierra nevada,https://images.openfoodfacts.org/images/products/843/701/948/2329/front_en.9.400.jpg,81.7013,76.9563,72.264,32.8655,1.0888,3.5667,8.7031
OpenFoodFacts,Agua,Purified Drinking Water,https://images.openfoodfacts.org/images/products/007/874/204/0370/front_en.55.400.jpg,152.7077,153.0185,149.4808,63.0818,-0.6651,1.8164,5.6332
OpenFoodFacts,Agua,50CL EVIAN PLASTIQUE RECYCLE R,https://images.openfoodfacts.org/images/products/306/832/012/4537/front_fr.29.400.jpg,145.8236,135.8928,134.0024,57.0518,3.7119,2.5105,17.6114
OpenFoodFacts,Agua,Ain Soltan,https://images.openfoodfacts.org/images/products/611/124/836/0109/front_fr.4.400.jpg,177.1624,103.967,92.5594,53.292,27.1979,22.0601,14.8776
OpenFoodFacts,Agua,Finement pétillante,https://images.openfoodfacts.org/images/products/000/002/045/4456/front_fr.122.400.jpg,85.1406,127.9419,105.5937,49.6833,-19.4788,7.9231,17.9487
OpenFoodFacts,Agua,Eau minérale,https://images.openfoodfacts.org/images/products/305/764/026/5358/front_fr.54.400.jpg,130.6769,139.4808,135.9309,57.1197,-3.536,1.0851,13.2911
OpenFoodFacts,Agua,Voda,https://images.openfoodfacts.org/images/products/613/057/600/0020/front_fr.47.400.jpg,46.311,47.766,40.5314,19.0997,-1.9057,4.0633,14.2525
OpenFoodFacts,Agua,Bulles de fruits Pamplemousse Touche de citron,https://images.openfoodfacts.org/images/products/306/832/011/8420/front_fr.65.400.jpg,155.1041,139.5004,122.2917,58.8799,3.4281,12.354,19.528
OpenFoodFacts,Agua,Acqua minerale naturale Sant'Anna,https://images.openfoodfacts.org/images/products/802/014/180/0002/front_en.49.400.jpg,106.3946,127.4068,143.3425,52.1259,-1.9347,-10.7822,16.4354
OpenFoodFacts,Agua,Eau minérale naturelle,https://images.openfoodfacts.org/images/products/619/403/950/1011/front_fr.8.400.jpg,59.8894,66.3166,84.0764,27.9085,2.9148,-10.7257,16.0112
OpenFoodFacts,Agua,Purified Drinking Water,https://images.openfoodfacts.org/images/products/009/661/975/6803/front_en.60.400.jpg,203.8283,211.1447,216.9039,84.1247,-0.0325,-3.569,16.3303
OpenFoodFacts,Agua,Essenza - Saveur Citron & Zeste De Citron,https://images.openfoodfacts.org/images/products/800/227/076/6817/front_fr.19.400.jpg,146.9121,130.5796,92.4624,55.1053,2.2756,22.4679,15.8169
OpenFoodFacts,Agua,Wasser Volvic naturelle,https://images.openfoodfacts.org/images/products/305/764/018/6158/front_de.79.400.jpg,110.6031,112.0962,107.5026,46.5829,-1.241,2.6753,16.365
OpenFoodFacts,Agua,AMINE,https://images.openfoodfacts.org/images/products/611/103/550/3191/front_en.5.400.jpg,107.6955,110.4633,127.2385,46.9233,5.4351,-9.394,18.142
OpenFoodFacts,Agua,Bisleri 1ltr MADE IN INDIA,https://images.openfoodfacts.org/images/products/890/601/729/0040/front_en.8.400.jpg,110.8153,113.3753,104.7689,47.0474,-1.4789,5.0428,18.2782
OpenFoodFacts,Agua,Eau gazeuse au citron,https://images.openfoodfacts.org/images/products/306/832/011/8437/front_fr.31.400.jpg,140.3043,89.8486,51.8747,42.4654,16.9603,29.5601,19.392
OpenFoodFacts,Agua,"1,5L CITRON VOLVIC",https://images.openfoodfacts.org/images/products/305/764/037/9048/front_fr.96.400.jpg,212.7044,222.8989,214.0795,87.7427,-4.2738,3.3545,15.2115
OpenFoodFacts,Agua,Perrier fines bulles,https://images.openfoodfacts.org/images/products/761/303/583/3302/front_fr.91.400.jpg,143.7517,106.4008,87.5614,47.6872,12.7379,15.9083,19.5059
OpenFoodFacts,Agua,Badoit rouge,https://images.openfoodfacts.org/images/products/306/832/011/0097/front_fr.87.400.jpg,142.476,86.2502,82.6998,43.6055,23.114,15.6602,25.8223
OpenFoodFacts,Agua,Volvic essentiel bio,https://images.openfoodfacts.org/images/products/305/764/051/4098/front_fr.41.400.jpg,176.0911,185.2717,167.1269,73.7026,-6.2205,8.523,20.5772
OpenFoodFacts,Agua,l'eau,https://images.openfoodfacts.org/images/products/611/124/836/0208/front_fr.4.400.jpg,114.0106,126.4723,142.4657,51.6675,1.3948,-10.504,25.7201
OpenFoodFacts,Agua,SANPELLEGRINO Momenti boisson gazeuse aromatise clémentine pêche 33cl,https://images.openfoodfacts.org/images/products/800/227/066/6667/front_fr.217.400.jpg,223.228,208.9548,172.1553,83.6057,1.4723,19.5439,26.7069
OpenFoodFacts,Agua,VITTEL eau minerale naturel 50cl,https://images.openfoodfacts.org/images/products/304/843/100/1958/front_fr.140.400.jpg,208.3471,201.5628,211.3601,82.7933,4.9205,-1.6574,16.5494
OpenFoodFacts,Agua,"Apă minerală naturală, natural carbogazoasă",https://images.openfoodfacts.org/images/products/594/221/911/5845/front_ro.26.400.jpg,111.0967,118.2542,125.775,48.9207,0.2905,-4.4655,21.8452
OpenFoodFacts,Agua,Eau minérale naturelle,https://images.openfoodfacts.org/images/products/619/149/600/0026/front_en.40.400.jpg,135.9568,108.4313,95.4183,47.5739,9.6963,11.8394,21.1151
OpenFoodFacts,Agua,eau minérale,https://images.openfoodfacts.org/images/products/911/144/500/0430/front_fr.3.400.jpg,92.1754,102.7902,105.8171,41.8422,-2.3922,-2.7916,23.8835
OpenFoodFacts,Agua,THONON Eau Minérale Naturelle 1.5L,https://images.openfoodfacts.org/images/products/346/857/072/6299/front_fr.87.400.jpg,205.5372,217.3077,225.5663,86.0154,-1.4312,-5.442,15.9991
